"날짜","상품 카테고리","하위 카테고리","세부 카테고리","브랜드","센터","SKU ID","SKU 명","바코드","발주가능상태","발주가능상태_세부","입고수량","출고수량","현재재고수량","매입원가","발주대비 납품율","확정대비 납품율","회송율","회송사유","품절여부","세부카테고리 품절율"
"20260702","Beauty","Nailcare","네일 도구/소품","오아","FC","34801754","오아 무선 전동 쏙오프 이지 네일드릴 + 비트세트 화이트","8809822422463","발주가능","정상","0","1","0","21305","1","1","0","","YES","0.743"
"20260702","Beauty","Nailcare","네일 도구/소품","오아","VF107","34801754","오아 무선 전동 쏙오프 이지 네일드릴 + 비트세트 화이트","8809822422463","발주가능","정상","2","0","2","21305","1","1","0","","YES","0.743"
"20260702","Beauty","Tools & Accessories","코털제거기","오아","VF107","37639889","오아 코털제거기PRO USB충전식 2In1 콧털 눈썹 정리기","8809822423071","발주가능","정상","1","0","2","14880","1","1","0","","NO","0.627"
"20260702","CE","AV","브라켓/스탠드","보아르","VF107","36606823","보아르 TV스탠드 와이드 이동식 이젤형 거치대 VET-005WH","8809822422821","발주가능","정상","0","0","3","77355","0","0","0","","NO","0.372"
"20260702","CE","Beauty Appliance","각질관리기기","오아","VF107","59332927","오아 아쿠아 필링기 각질 제거기 OFLL-001WH 화이트 OFLL-001WH","8809822426409","발주가능","정상","0","3","36","20039","0","0","0","","NO","0.744"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","12263163","오아 데일리 고데기 판 볼륨 앞머리 프리볼트 매직기","8809487307372","발주가능","정상","0","7","105","30333","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","12263163","오아 데일리 고데기 판 볼륨 앞머리 프리볼트 매직기","8809487307372","발주가능","정상","0","1","0","30333","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","13959023","오아 티타늄 웨이브 펌 프리볼트 물결 고데기","8809487307877","발주가능","정상","120","12","208","24242","0.6452","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","13959023","오아 티타늄 웨이브 펌 프리볼트 물결 고데기","8809487307877","발주가능","정상","0","0","1","24242","0.6452","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","15826960","오아 뷰티 빗 고데기 스트레이트 매직기","8809487309437","발주가능","정상","0","0","2","29115","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","15826960","오아 뷰티 빗 고데기 스트레이트 매직기","8809487309437","발주가능","정상","2","1","13","29115","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","27011098","오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH","8809822421411","발주가능","정상","0","0","2","24242","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","27011098","오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH","8809822421411","발주가능","정상","178","10","235","24242","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","37244806","오아 볼륨 컬링 티타늄 이지 봉고데기 핑크 OHA-012PK","8809822423118","발주가능","정상","26","4","57","24242","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","38158208","오아 더벨벳 무선 고데기 미니 휴대용 뿌리볼륨 헤어 매직기","8809822422807","발주가능","정상","0","0","3","30333","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","38158208","오아 더벨벳 무선 고데기 미니 휴대용 뿌리볼륨 헤어 매직기","8809822422807","발주가능","정상","1","0","2","30333","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","38312169","오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기","8809822422906","발주가능","정상","0","0","16","21196","0.5682","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","38312169","오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기","8809822422906","발주가능","정상","200","14","313","21196","0.5682","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","38415503","오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE","8809822423415","발주가능","정상","0","1","14","21196","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","38415503","오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE","8809822423415","발주가능","정상","0","0","1","21196","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","38417806","오아 오토 자동 롤러 웨이브 펌 프리볼트 고데기","8809822423149","발주가능","정상","0","0","3","33378","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","38417806","오아 오토 자동 롤러 웨이브 펌 프리볼트 고데기","8809822423149","발주가능","정상","0","5","61","33378","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","50326931","오아 오토 고데기 자동 회전 봉 고대기 40mm 퍼플 OHA-034PU","8809822425044","발주가능","정상","348","13","442","32769","0.7927","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","50326931","오아 오토 고데기 자동 회전 봉 고대기 40mm 퍼플 OHA-034PU","8809822425044","발주가능","정상","0","0","5","32769","0.7927","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","51533853","오아 오토셋 웨이브 뿌리 볼륨 봉고데기 화이트 OHA-029BL","8809822424726","발주가능","정상","2","1","8","36424","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","51533853","오아 오토셋 웨이브 뿌리 볼륨 봉고데기 화이트 OHA-029BL","8809822424726","발주가능","정상","0","0","1","36424","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","56651667","오아 볼륨업 무선 빗 고데기 휴대용 미니 헤어 뿌리 고데기 화이트 OSTR-001WH","8809822425860","발주가능","정상","0","0","23","30333","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","56651667","오아 볼륨업 무선 빗 고데기 휴대용 미니 헤어 뿌리 고데기 화이트 OSTR-001WH","8809822425860","발주가능","정상","0","3","26","30333","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","60085614","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000  베이지 OSTR-005BE","8809822426737","발주가능","정상","0","0","16","24303","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","60085614","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000  베이지 OSTR-005BE","8809822426737","발주가능","정상","0","4","55","24303","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","60542212","오아 무선S 뿌리 볼륨 미니 휴대용 헤어 고데기 화이트 OSTR-004WH","8809822426867","발주가능","정상","0","0","20","18151","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","60542212","오아 무선S 뿌리 볼륨 미니 휴대용 헤어 고데기 화이트 OSTR-004WH","8809822426867","발주가능","정상","0","0","4","18151","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","63573761","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE","8809822427444","발주가능","정상","0","2","56","27287","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","63573761","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE","8809822427444","발주가능","정상","0","0","2","27287","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64212381","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm 블루 OSTR-003BL","8809822427574","발주가능","정상","0","0","4","33439","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212381","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm 블루 OSTR-003BL","8809822427574","발주가능","정상","0","2","42","33439","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64212543","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 베이지 OHA-011BE","8809822427475","발주가능","정상","0","0","1","24242","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212543","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 베이지 OHA-011BE","8809822427475","발주가능","정상","0","1","72","24242","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212544","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 블루 OHA-011BL","8809822427482","발주가능","정상","9","2","19","24242","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64212544","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 블루 OHA-011BL","8809822427482","발주가능","정상","0","0","1","24242","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212552","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 퍼플 OHA-011PU","8809822427499","발주가능","정상","0","2","27","24242","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64330763","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 퍼플 OHA-031PU","8809822427468","발주가능","정상","0","0","4","27287","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64330763","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 퍼플 OHA-031PU","8809822427468","발주가능","정상","2","4","17","27287","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64330764","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 블루 OHA-031BL","8809822427451","발주가능","정상","0","0","1","27287","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64330764","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 블루 OHA-031BL","8809822427451","발주가능","정상","0","3","48","27287","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64778161","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 블루 OSTR-002BL","8809822427635","발주가능","정상","1","0","26","18212","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64778162","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 베이지 OSTR-002BE1","8809822429523","발주가능","정상","0","0","0","18212","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64778162","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 베이지 OSTR-002BE1","8809822429523","발주가능","정상","20","2","66","18212","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","64808932","오아 심플리 고데기 OSTR-006IV 아이보리","8809822427680","발주가능","정상","0","2","68","16994","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","64808932","오아 심플리 고데기 OSTR-006IV 아이보리","8809822427680","발주가능","정상","0","0","0","16994","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778787","오아 미니핏 휴대용 고데기  베이지 OSTR-008BE","8809822428113","발주가능","정상","3","0","22","15775","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","66778787","오아 미니핏 휴대용 고데기  베이지 OSTR-008BE","8809822428113","발주가능","정상","0","0","2","15775","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778788","오아 미니핏 휴대용 고데기 블루 OSTR-008BL","8809822428120","발주가능","정상","7","1","13","15775","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","66778788","오아 미니핏 휴대용 고데기 블루 OSTR-008BL","8809822428120","발주가능","정상","0","0","1","15775","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778789","오아 미니핏 휴대용 고데기 핑크 OSTR-008PK","8809822428106","발주가능","정상","0","0","15","15775","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","67438487","오아 베이직 판고데기 매직기 세라믹 앞머리 헤어 웨이브 블루 OHA-023BL","8809822427505","발주가능","정상","0","1","3","21196","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","67438488","오아 베이직 판고데기 매직기 세라믹 앞머리 헤어 웨이브 퍼플 OHA-023PU","8809822427512","발주가능","정상","0","0","6","21196","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","68938743","오아 프리온 무선 미니 배터리 분리 기내반입 세라믹 고데기 핑크 OSTR-013PK","8809822428519","발주가능","정상","0","0","4","30394","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","68938743","오아 프리온 무선 미니 배터리 분리 기내반입 세라믹 고데기 핑크 OSTR-013PK","8809822428519","발주가능","정상","108","18","270","30394","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","70205079","오아 데이지 오토 헤어 웨이브 자동 롤러 볼륨 고데기 32mm 아이보리 OSTR-007IV","8809822427598","발주가능","정상","0","1","42","30394","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","FC","70205079","오아 데이지 오토 헤어 웨이브 자동 롤러 볼륨 고데기 32mm 아이보리 OSTR-007IV","8809822427598","발주가능","정상","0","0","1","30394","0","0","0","","NO","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","73226632","오아 오마컬 봉고데기 36mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-010PK","8809822429349","발주가능","정상","15","0","15","27348","1","1","0","","YES","0.642"
"20260702","CE","Beauty Appliance","고데기/매직기","오아","VF107","73226633","오아 오마컬 봉고데기 40mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-011PK","8809822429356","발주가능","정상","1","5","16","27348","1","1","0","","NO","0.642"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","FC","12202838","오아 쁘띠 컬링 무선 실리콘 속눈썹 파마 펌 온열 고데기","8809487307563","발주불가","규격 외","0","0","0","19385","0","0","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","VF107","31886592","오아 쁘띠컬링 속눈썹 고데기 V2 화이트 OJW-002WH","8809822422210","발주가능","정상","0","0","33","21196","0","0","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","FC","56183402","오아 듀얼 히팅 뷰러 속눈썹 고데기 화이트 OHEC-001WH","8809822425877","발주가능","정상","0","0","23","16994","0.8848","1","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","VF107","56183402","오아 듀얼 히팅 뷰러 속눈썹 고데기 화이트 OHEC-001WH","8809822425877","발주가능","정상","169","18","285","16994","0.8848","1","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","FC","65081124","오아 듀얼 히팅 뷰러 휴대용 고데기 OHEC-001PK 핑크","8809822427611","발주가능","정상","0","0","12","16994","1","1","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","VF107","65081124","오아 듀얼 히팅 뷰러 휴대용 고데기 OHEC-001PK 핑크","8809822427611","발주가능","정상","181","8","234","16994","1","1","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","VF107","68677002","오아 제로터치 바디 트리머 제모 전기 눈썹정리기 OERZ-002WH 화이트","8809822428496","발주가능","정상","0","3","33","18212","0","0","0","","NO","0.689"
"20260702","CE","Beauty Appliance","눈썹관리기기","오아","FC","68677002","오아 제로터치 바디 트리머 제모 전기 눈썹정리기 OERZ-002WH 화이트","8809822428496","발주가능","정상","0","0","1","18212","0","0","0","","NO","0.689"
"20260702","CE","Beauty Appliance","전기면도기","오아","FC","53776254","오아 멀티쉐이버 전기 전동 휴대용 면도기  블랙 OERZ-001BK","8809822425464","발주가능","정상","0","0","2","19978","0","0","0","","NO","0.786"
"20260702","CE","Beauty Appliance","전기면도기","오아","VF107","53776254","오아 멀티쉐이버 전기 전동 휴대용 면도기  블랙 OERZ-001BK","8809822425464","발주가능","정상","0","0","7","19978","0","0","0","","NO","0.786"
"20260702","CE","Beauty Appliance","코털정리기기","오아","VF107","26491140","오아 코털제거기 USB충전식 3In1 눈썹 구레나룻 정리기 OSK-005BK 블랙","8809822421251","발주가능","정상","0","0","9","12060","0","0","0","","NO","0.778"
"20260702","CE","Beauty Appliance","피부관리기기","오아","VF107","11156528","오아 쁘띠케어 2in1 온열 진동 갈바닉 클렌저,OA-BU024","8809487307006","발주가능","정상","0","1","6","27287","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","VF107","11670520","오아 히팅마스크 피부 관리기 마사지기 얼굴 마스크 시트 팩 뷰티디바이스 피부미용기기 피부홈케어","8809487307266","일시중단","단종예정","0","0","2","21196","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","FC","11670520","오아 히팅마스크 피부 관리기 마사지기 얼굴 마스크 시트 팩 뷰티디바이스 피부미용기기 피부홈케어","8809487307266","일시중단","단종예정","0","0","1","21196","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","FC","12496637","오아 퓨어라인 실리콘 진동 클렌저 얼굴 전동 마사지기 피부 홈케어 클렌징 기계","8809487307792","발주가능","정상","0","0","1","24242","1","1","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","VF107","12496637","오아 퓨어라인 실리콘 진동 클렌저 얼굴 전동 마사지기 피부 홈케어 클렌징 기계","8809487307792","발주가능","정상","16","2","34","24242","1","1","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","VF107","58040260","오아 냉온 진동 실리콘 클렌저 베이지 OCLS-001","8809822426201","발주가능","정상","0","0","9","24242","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","VF107","59944694","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기 화이트 OGVN-001WH","8809822426393","발주가능","정상","0","2","30","26130","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","피부관리기기","오아","FC","59944694","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기 화이트 OGVN-001WH","8809822426393","발주가능","정상","0","0","1","26130","0","0","0","","NO","0.723"
"20260702","CE","Beauty Appliance","헤어드라이어","N_A","VF107","61929493","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 아이보리 ODRY-004IV 1400W","8809822426829","발주가능","정상","0","1","42","77964","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","N_A","FC","61929494","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 블루 ODRY-004BL 1400W","8809822426812","발주가능","정상","0","0","0","77964","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","N_A","VF107","61929494","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 블루 ODRY-004BL 1400W","8809822426812","발주가능","정상","0","3","5","77964","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","35401181","오아 슈퍼윈디 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 드라이어 그레이 OHA-016GR","8809822422388","발주가능","정상","0","0","3","78573","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","38157908","오아 슈퍼플로우 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 수이온 드라이어","8809822422869","발주가능","정상","0","1","21","78573","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","38157908","오아 슈퍼플로우 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 수이온 드라이어","8809822422869","발주가능","정상","0","0","4","78573","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","47936724","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK","8809822425136","발주가능","정상","0","7","156","39469","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","47936724","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK","8809822425136","발주가능","정상","0","0","2","39469","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","52162444","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 베이지 OHA-032BE 1600W","8809822425549","발주가능","정상","0","0","7","39469","0.5505","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","52162444","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 베이지 OHA-032BE 1600W","8809822425549","발주가능","정상","300","18","484","39469","0.5505","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","55462718","오아 슬림에어 BLDC 헤어 고속 미니 드라이어 블랙 ODRY-002BK","8809822425785","발주가능","정상","15","1","16","35815","1","1","0","","YES","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","61199642","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 화이트 ODRY-005WH 1600W","8809822426874","발주가능","정상","0","0","0","53600","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","61199642","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 화이트 ODRY-005WH 1600W","8809822426874","발주가능","정상","0","1","12","53600","0","0","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","66357977","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 베이지 ODRY-007BE","8809822427970","발주가능","정상","268","10","330","30394","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","66357977","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 베이지 ODRY-007BE","8809822427970","발주가능","정상","0","2","1","30394","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","68253037","오아 BLDC 헤어 드라이기 미니 블루 ODRY-008BL 1100W + 파우치","8809822428502","발주가능","정상","39","6","116","27348","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","68253037","오아 BLDC 헤어 드라이기 미니 블루 ODRY-008BL 1100W + 파우치","8809822428502","발주가능","정상","0","0","4","27348","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","69039437","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 핑크 ODRY-007PK","8809822428823","발주가능","정상","10","1","75","30394","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","FC","69039437","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 핑크 ODRY-007PK","8809822428823","발주가능","정상","0","0","1","30394","1","1","0","","NO","0.700"
"20260702","CE","Beauty Appliance","헤어드라이어","오아","VF107","69039778","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 그레이 ODRY-007GR","8809822428816","발주가능","정상","10","3","33","30394","1","1","0","","NO","0.700"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73952843","오아 워터쉴드 크로스 다용도 수납 에어쿠션 휴대폰 방수팩 투명 1개","8800367920193","발주가능","정상","13","0","16","9284","1","1","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73956459","오아 워터쉴드넥 스마트폰 4중잠금 방수팩 + 넥스트랩 포그밀크 1세트","8800367920155","발주가능","정상","0","0","25","5520","0","0","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73956460","오아 워터쉴드넥 스마트폰 4중잠금 방수팩 + 넥스트랩 어비스블랙 1세트","8800367920162","발주가능","정상","3","1","8","5520","1","1","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73956461","오아 워터쉴드넥 스마트폰 4중잠금 방수팩 + 넥스트랩 클라우디블루 1세트","8800367920179","발주가능","정상","0","0","5","5520","0","0","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","FC","73975553","오아 워터쉴드 크로스 다용도 수납 에어쿠션 스마트폰 방수팩 어비스블랙 1개","8800367920209","발주가능","정상","0","0","0","9284","1","1","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73975553","오아 워터쉴드 크로스 다용도 수납 에어쿠션 스마트폰 방수팩 어비스블랙 1개","8800367920209","발주가능","정상","9","0","19","9284","1","1","0","","NO","0.338"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","VF107","43431417","오아 퀵차지 PD/QC 3.0 고속충전 대용량 보조배터리 10000mAh 화이트 OBA-032WH","8809822424320","발주가능","정상","0","0","13","16933","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","FC","43431417","오아 퀵차지 PD/QC 3.0 고속충전 대용량 보조배터리 10000mAh 화이트 OBA-032WH","8809822424320","발주가능","정상","0","0","1","16933","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","FC","64257297","오아 퀵롤 고속 충전 일체형 C타입 보조배터리 10000mAh 베이지","8809822427291","발주가능","정상","0","0","1","14496","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","VF107","64257297","오아 퀵롤 고속 충전 일체형 C타입 보조배터리 10000mAh 베이지","8809822427291","발주가능","정상","0","1","38","14496","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","FC","64287980","오아 퀵듀오 고속 충전 8핀 일체형 C타입 보조배터리 10000mAh 멀티단자 베이지 OBAT-001BE","8809822427307","발주가능","정상","0","0","1","21257","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","VF107","64287980","오아 퀵듀오 고속 충전 8핀 일체형 C타입 보조배터리 10000mAh 멀티단자 베이지 OBAT-001BE","8809822427307","발주가능","정상","0","0","15","21257","0","0","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","VF107","68462854","오아 퀵차지탱크 PD 대용량  100W 고속충전 보조배터리 20000mAh 블랙 OBAT-003BK","8809822428489","발주가능","정상","2","0","17","36424","1","1","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","FC","68462854","오아 퀵차지탱크 PD 대용량  100W 고속충전 보조배터리 20000mAh 블랙 OBAT-003BK","8809822428489","발주가능","정상","0","0","2","36424","1","1","0","","NO","0.646"
"20260702","CE","Cell Phone & Acc.","보조배터리","오아","VF107","70204974","오아 퀵맥 15W 맥세이프 초슬림 무선 충전 보조배터리 5000mAh 실버 OBAT-005SI","8809822428694","발주가능","정상","0","0","4","16994","0","0","0","","NO","0.646"
