발주번호,발주유형,발주현황,SKU ID,SKU 이름,SKU Barcode,물류센터,입고예정일,발주일,발주수량,확정수량,입고수량,매입유형,면세여부,생산연도,제조일자,유통(소비)기한,매입가,공급가,부가세,총발주 매입금,입고금액,Xdock
142675009,일반,거래처확인요청,74884452,보아르 모노 반자동 커피머신 20bar 에스프레소 라떼 홈카페 화이트 VCMK-003WH,8809822429462,오아 주식회사,2026-09-18,2026-09-17 11:24:19,3,3,0,직매입,N,,,,82110,74645,7465,246330,0,N
142675009,일반,거래처확인요청,13644995,보아르 혼요 미니 전기 밥솥 1.2L,8809487308416,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,30016,27287,2729,60032,0,N
142675009,일반,거래처확인요청,46543317,보아르 다이닝 올 스텐 무선 전기포트 2L 대용량 보온 커피포트,8809822424894,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,30016,27287,2729,60032,0,N
142675009,일반,거래처확인요청,52874174,오아 포그니 발 온열 찜질기 다크그레이 OMTM-001DG,8809822425518,오아 주식회사,2026-09-18,2026-09-17 11:24:19,5,5,0,직매입,N,,,,26666,24242,2424,133330,0,N
142675009,일반,거래처확인요청,69594684,보아르 모노 전동 커피 그라인더 무선 자동 원두분쇄기 VBLD-009WH,8809822428182,오아 주식회사,2026-09-18,2026-09-17 11:24:19,9,9,0,직매입,N,,,,22043,20039,2004,198387,0,N
142675009,일반,거래처확인요청,27056005,보아르 워시스핀C 무선 충전식 욕실 청소기 VCL-031WH,8809822421923,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,16616,15105,1511,66464,0,N
142675009,일반,거래처확인요청,40640374,오아 전기 온열찜질기 OMS-028DG,8809822424085,오아 주식회사,2026-09-18,2026-09-17 11:24:19,3,3,0,직매입,N,,,,26666,24242,2424,79998,0,N
142675009,일반,거래처확인요청,4152606,오아 아이브릭 블루투스 스피커 OA-IBRICK 딥우드,8809487303275,오아 주식회사,2026-09-18,2026-09-17 11:24:19,192,192,0,직매입,N,,,,16616,15105,1511,3190272,0,N
142675009,일반,거래처확인요청,61760141,보아르 모노0.8L 스텐 316 분유 보온 온도조절 전기 주전자 VHEP-003WH,8809822426676,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,30016,27287,2729,30016,0,N
142675009,일반,거래처확인요청,62379668,오아 스윙바스 좌우 회전 음파 전동 칫솔 화이트 1개 OORL-016WH,8809822426942,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,23383,21257,2126,23383,0,N
142675009,일반,거래처확인요청,50153946,보아르 미니 여행용 트래블스티머 다리미 화이트 VIR-008WH,8809822425020,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,20971,19065,1906,20971,0,N
142675009,일반,거래처확인요청,37034524,오아 스트레칭 마사지기 전신 목 어깨 허리 안마기 에어 안마 매트,8809822422814,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,118590,107809,10781,118590,0,N
142675009,일반,거래처확인요청,34320928,오아 라운드 미니 탁상용 무선 휴대용 USB BLDC 선풍기 화이트,8809822422401,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,16013,14557,1456,32026,0,N
142675009,일반,거래처확인요청,62498583,오아 큐브 멀티탭 PD35 고용량 4000W 콘센트 USB C타입 충전기 3구 멀티 어댑터 그린 1개,8809822427130,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,22043,20039,2004,22043,0,N
142675009,일반,거래처확인요청,58040260,오아 냉온 진동 실리콘 클렌저 베이지 OCLS-001,8809822426201,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,26666,24242,2424,53332,0,N
142675009,일반,거래처확인요청,35192489,오아 넥큐어 온열 저주파 EMS 초경량 목 마사지기 OMS-039WH,8809822422494,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,26666,24242,2424,26666,0,N
142675009,일반,거래처확인요청,36608029,오아 아이템플 OMS-025WH,8809822423187,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,46230,42027,4203,92460,0,N
142675009,일반,거래처확인요청,67900090,보아르 에이블비드 가정용 고기 생선 과일 진공포장기 VVRB-001WH,8809822427703,오아 주식회사,2026-09-18,2026-09-17 11:24:19,8,8,0,직매입,N,,,,43483,39530,3953,347864,0,N
142675009,일반,거래처확인요청,13959023,오아 티타늄 웨이브 펌 프리볼트 물결 고데기,8809487307877,오아 주식회사,2026-09-18,2026-09-17 11:24:19,12,12,0,직매입,N,,,,26666,24242,2424,319992,0,N
142675009,일반,거래처확인요청,18928667,오아 클린이퓨어PRO 바람건조 고온히팅 휴대용 유선 무선 겸용 칫솔살균기 UVC LED 자외선 살균 건조기 OTS-004WH 화이트 OTS-004WH,8809822420087,오아 주식회사,2026-09-18,2026-09-17 11:24:19,24,24,0,직매입,N,,,,15946,14496,1450,382704,0,N
142675009,일반,거래처확인요청,44374810,보아르 아띠랑스 무선 미니 전기포트 올 스텐 커피포트 베이지 VPT-003BE,8809822424597,오아 주식회사,2026-09-18,2026-09-17 11:24:19,3,3,0,직매입,N,,,,25326,23024,2302,75978,0,N
142675009,일반,거래처확인요청,49473587,오아 O2 미니 원룸 소형 탁상용 공기청정기 아이보리 OA-AP001,8809822425105,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,23316,21196,2120,23316,0,N
142675009,일반,거래처확인요청,50012601,오아 퓨어필워터 휴대용 무선 구강세정기 화이트 OOR-014WH,8809822423460,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,24656,22415,2241,49312,0,N
142675009,일반,거래처확인요청,62385013,보아르 보틀 휴대용 분유 무선 보온 여행용 전기 포트기 VBNM-003WH,8809822426973,오아 주식회사,2026-09-18,2026-09-17 11:24:19,8,8,0,직매입,N,,,,58960,53600,5360,471680,0,N
142675009,일반,거래처확인요청,12496637,오아 퓨어라인 실리콘 진동 클렌저 얼굴 전동 마사지기 피부 홈케어 클렌징 기계,8809487307792,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,26666,24242,2424,53332,0,N
142675009,일반,거래처확인요청,38415503,오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE,8809822423415,오아 주식회사,2026-09-18,2026-09-17 11:24:19,6,6,0,직매입,N,,,,23316,21196,2120,139896,0,N
142675009,일반,거래처확인요청,63573761,오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE,8809822427444,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,30016,27287,2729,30016,0,N
142675009,일반,거래처확인요청,65566244,보아르 듀이아쿠아 자연기화식 가습기 대용량 8L 자동건조 UV살균 자동습도조절 통세척,8809822427826,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,106530,96845,9685,426120,0,N
142675009,일반,거래처확인요청,25665354,오아 모노 에어 BLDC 리모컨 써큘레이터 스탠드형 선풍기,8809822421299,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,64990,59082,5908,259960,0,N
142675009,일반,거래처확인요청,61929727,보아르 아가쑥쑥 분유 쉐이커 무선 전동 보온 휴대용 자동 VBTW-002WH,8809822426935,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,30083,27348,2735,60166,0,N
142675009,일반,거래처확인요청,24832169,보아르 워시스핀 무선 욕실 청소기 VCL-030WH 화이트,8809822421503,오아 주식회사,2026-09-18,2026-09-17 11:24:19,8,8,0,직매입,N,,,,14271,12974,1297,114168,0,N
142675009,일반,거래처확인요청,73226633,오아 오마컬 봉고데기 40mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-011PK,8809822429356,오아 주식회사,2026-09-18,2026-09-17 11:24:19,14,14,0,직매입,N,,,,30083,27348,2735,421162,0,N
142675009,일반,거래처확인요청,55389336,오아 클린이워터J 전용 제트팁 2P 구성품 1세트 OORL-A01501,8809822425761,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,3618,3289,329,3618,0,N
142675009,일반,거래처확인요청,73226632,오아 오마컬 봉고데기 36mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-010PK,8809822429349,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,30083,27348,2735,120332,0,N
142675009,일반,거래처확인요청,62378988,오아 클린이스윙 좌우 회전 LCD 음파 전동 칫솔 블랙 1개 OETB-007BK,8809822427116,오아 주식회사,2026-09-18,2026-09-17 11:24:19,7,7,0,직매입,N,,,,26733,24303,2430,187131,0,N
142675009,일반,거래처확인요청,50154913,보아르 스위프클링 살균 핸디 침구 매트리스 침대 청소기 화이트 VCL-034WH,8809822424986,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,32026,29115,2911,64052,0,N
142675009,일반,거래처확인요청,77463489,오아 에어스트레이트 2in1 헤어스타일러 항공모터 드라이기 음이온 고데기 핑크 ODRY-012PK,8800367920544,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,102810,93464,9346,205620,0,N
142675009,일반,거래처확인요청,12481759,보아르 에이블나인 가정용 캠핑용 자동세척 급속 제빙기 블랙,8809487307594,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,95910,87191,8719,95910,0,N
142675009,일반,거래처확인요청,62421723,오아 휴대용 탭탭 무선 미니 블루투스 스피커 BUTTER YELLOW OSPK-005YE,8809822426966,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,15343,13948,1395,15343,0,N
142675009,일반,거래처확인요청,60543356,보아르 컴플릿S 미니건조기 UV살균 원룸 의류 화이트 VCDM-001WH 4kg 고객직접설치,8809822426836,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,200330,182118,18212,200330,0,N
142675009,일반,거래처확인요청,18980681,오아 바디스팟W 손목 마사지기 OMS-017BK,8809822420117,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,19966,18151,1815,39932,0,N
142675009,일반,거래처확인요청,73893263,보아르 이지 전기포트 M1 접이식 분유포트 휴대용 미니 여행용 프리볼트 온도조절 커피포트 VPEP-006IV,8809822429882,오아 주식회사,2026-09-18,2026-09-17 11:24:19,130,130,0,직매입,N,,,,34362,31238,3124,4467060,0,N
142675009,일반,거래처확인요청,32710937,오아 클린이소프트 시리즈 전용 리필 미세모 화이트 2P 1개 OET-076-OTOWH,8809487308751,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,4020,3655,365,4020,0,N
142675009,일반,거래처확인요청,50725354,오아 어깨 찜질기 온열 전기 목 등 찜질 찜질팩 온열기 딥그레이 OMS-033DG,8809822425327,오아 주식회사,2026-09-18,2026-09-17 11:24:19,8,8,0,직매입,N,,,,32026,29115,2911,256208,0,N
142675009,일반,거래처확인요청,62380995,보아르 다이닝온 온도조절 보온 커피 분유 올스텐 티 전기포트 1.5L VHEP-005IV,8809822426850,오아 주식회사,2026-09-18,2026-09-17 11:24:19,15,15,0,직매입,N,,,,33366,30333,3033,500490,0,N
142675009,일반,거래처확인요청,69096297,오아 클린이퓨어 PRO 휴대용 UV 칫솔 소독 살균기 클라우디블루 OTS-004CB,8809822429264,오아 주식회사,2026-09-18,2026-09-17 11:24:19,8,8,0,직매입,N,,,,15946,14496,1450,127568,0,N
142675009,일반,거래처확인요청,42051062,보아르 스테인리스 304 다이닝 토스트기 VDT-001IV,8809822424498,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,40133,36485,3648,40133,0,N
142675009,일반,거래처확인요청,19104731,보아르 더온리제로 생수병 전기포트 휴대용 분유포트 여행용 커피포트 VPT-001WH,8809487309345,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,46766,42515,4251,187064,0,N
142675009,일반,거래처확인요청,66417803,보아르 듀얼 히팅 에어프라이어8L 대용량 상하열선 투명 바스켓 에어프라이기 그릴 오븐형 에어후라이기 블랙 VAFR-004BK,8809822427796,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,79730,72482,7248,318920,0,N
142675009,일반,거래처확인요청,75077119,보아르 슈트쏙 미니 의류관리기 휴대용 살균 소형 건조기 화이트 VCDM-002WH,8800367920513,오아 주식회사,2026-09-18,2026-09-17 11:24:19,6,6,0,직매입,N,,,,34431,31301,3130,206586,0,N
142675005,일반,거래처확인요청,50723598,보아르 슈즈쏙 신발 건조기 휴대용 운동화 소독 살균 관리 냄새제거,8809822425341,오아 주식회사,2026-09-18,2026-09-17 11:24:19,190,190,0,직매입,N,,,,26733,24303,2430,5079270,0,N
142675005,일반,거래처확인요청,76374401,오아 올리미 속눈썹 고데기 온열 히팅 뷰러 화이트 OHEC-002WH,8800367920360,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,16491,14992,1499,16491,0,N
142675005,일반,거래처확인요청,76374400,오아 올리미 속눈썹 고데기 온열 히팅 뷰러 핑크 OHEC-002PK,8800367920377,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,16491,14992,1499,65964,0,N
142675005,일반,거래처확인요청,61760291,보아르 다이닝 저당 밥솥 미니 6인용 스텐 아이보리 VERC-004IV,8809822426614,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,59630,54209,5421,238520,0,N
142675005,일반,거래처확인요청,25433097,오아 클린이펭귄 유아 음파 전동칫솔 핑크 OOT-006PK,8809487308515,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,8241,7492,749,8241,0,N
142675005,일반,거래처확인요청,68934411,오아 포켓롤 해외 여행용 5포트 PD 35W 초고속충전 멀티 어댑터 레몬크림 1개,8809822428830,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,25393,23085,2308,25393,0,N
142674978,일반,거래처확인요청,14473529,오아 유아용 클린이펭귄 블루 + 핑크 음파 전동 칫솔 세트,8809487309314,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,15477,14070,1407,15477,0,N
142674978,일반,거래처확인요청,12465755,오아 클린이 소프트 자동 압력센서 음파 전동칫솔 블랙,8809487307785,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,24656,22415,2241,24656,0,N
142674978,일반,거래처확인요청,12775098,"BOX_오아 클린이 소프트 음파 전동칫솔 2세트, VO-OC001(화이트)",8809487308553,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,46632,42393,4239,46632,0,N
142674978,일반,거래처확인요청,11671481,"오아 클린이 소프트 자동 압력센서 음파 전동칫솔, 화이트",8809487307242,오아 주식회사,2026-09-18,2026-09-17 11:24:19,4,4,0,직매입,N,,,,24656,22415,2241,98624,0,N
142674978,일반,거래처확인요청,13473750,오아 클린이워터F 대용량 1L 구강 세정 세척기,8809487308263,오아 주식회사,2026-09-18,2026-09-17 11:24:19,40,40,0,직매입,N,,,,33366,30333,3033,1334640,0,N
142674978,일반,거래처확인요청,14134778,오아 클린이 소프트 시리즈 전용 미세모 리필 칫솔모 블랙4ea,8809487308782,오아 주식회사,2026-09-18,2026-09-17 11:24:19,5,5,0,직매입,N,,,,7638,6944,694,38190,0,N
142674978,일반,거래처확인요청,12846215,오아 클린이워터B 휴대용 무선 구강세정기,8809487308195,오아 주식회사,2026-09-18,2026-09-17 11:24:19,236,236,0,직매입,N,,,,26666,24242,2424,6293176,0,N
142674976,일반,거래처확인요청,17579394,보아르 딥슬립클링 UV살균 듀얼진동 침구청소기 딥슬립클링 VCL-021WH,8809487309956,오아 주식회사,2026-09-18,2026-09-17 11:24:19,3,3,0,직매입,N,,,,33366,30333,3033,100098,0,N
142674976,일반,거래처확인요청,11511332,오아 아이로너 터보 핸디형 살균 스팀다리미 빠른예열 OA-DA001 화이트,8809487306917,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,26666,24242,2424,26666,0,N
142674971,일반,거래처확인요청,11229298,오아 눈편한세상 눈 안마기 무선 마사지 기계 온열 찜질기,8809487307204,오아 주식회사,2026-09-18,2026-09-17 11:24:19,83,83,0,직매입,N,,,,23316,21196,2120,1935228,0,N
142674971,일반,거래처확인요청,13195811,오아 듀얼 무릎 마사지기 V2 무선 온열 마사지 찜질 안마기OMS-008BE,8809487308140,오아 주식회사,2026-09-18,2026-09-17 11:24:19,2,2,0,직매입,N,,,,91790,83445,8345,183580,0,N
142674971,일반,거래처확인요청,12263239,오아 굿나잇 온열안대 눈 수면안대 눈찜질 아이마스크,8809487306924,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,19966,18151,1815,19966,0,N
142674971,일반,거래처확인요청,8122806,오아 아이프로 안마기 무선 눈 마사지기 기계 온열 찜질기,8809487305095,오아 주식회사,2026-09-18,2026-09-17 11:24:19,3,3,0,직매입,N,,,,45560,41418,4142,136680,0,N
142674971,일반,거래처확인요청,11288089,오아 굿모닝 무선 베개 안마기 목 어깨 쿠션 온열 마사지기 OA-MA029,8809487306863,오아 주식회사,2026-09-18,2026-09-17 11:24:19,1,1,0,직매입,N,,,,52863,48057,4806,52863,0,N
142674952,일반,거래처확인요청,12091621,보아르 V에어46 공기청정기 프리미엄 필터,8809487307280,오아 주식회사,2026-09-18,2026-09-17 11:24:18,1,1,0,직매입,N,,,,26398,23998,2400,26398,0,N
142674949,일반,거래처확인요청,15004955,"오아 타프 실링팬 캠핑용 천장형 BLDC 무선 선풍기, OFN-037WH, 화이트",8809487309284,오아 주식회사,2026-09-18,2026-09-17 11:24:18,8,8,0,직매입,N,,,,23316,21196,2120,186528,0,N
142674949,일반,거래처확인요청,10155238,보아르 모아1000 미니 공기청정 제습기 소형 원룸 화장실 드레스룸 옷방 욕실,8809487306092,오아 주식회사,2026-09-18,2026-09-17 11:24:18,1,1,0,직매입,N,,,,60720,55200,5520,60720,0,N
142627835,일반,발주확정,38455497,보아르 아가홀스 4in1 무소음 아기 붕붕카 흔들말 스프링카 세트 그레이,8809822422883,오아 주식회사,2026-09-18,2026-09-17 08:59:15,50,50,0,직매입,N,,,,74092,67356,6736,3704600,0,N
142627806,일반,거래처확인요청,34175359,뉴트리커먼 삼대오백 아르기닌 6300 2박스 15개입,8809487309458,오아 주식회사,2026-09-18,2026-09-17 08:59:15,12,12,0,직매입,N,,,,22680,20618,2062,272160,0,N
142627806,일반,거래처확인요청,50661170,삼대오백 비타민C 1000mg 33g30정 2박스,R218048390001,오아 주식회사,2026-09-18,2026-09-17 08:59:15,24,24,0,직매입,N,,,,7316,6651,665,175584,0,N
142627806,일반,거래처확인요청,36074175,삼대오백 알티지 rTG 오메가3 30.6g 1박스 30ml 30캡슐,8809822422876,오아 주식회사,2026-09-18,2026-09-17 08:59:15,100,100,0,직매입,N,,,,7740,7036,704,774000,0,N
142627806,일반,거래처확인요청,39415107,뉴트리커먼 삼대오백 국내산 브로콜리 정제 15g 3통 30정,R202418720002,오아 주식회사,2026-09-18,2026-09-17 08:59:15,4,4,0,직매입,N,,,,15720,14291,1429,62880,0,N
142627806,일반,거래처확인요청,60513424,삼대오백 EAA 아미노산 매실맛 700g 1개,8809822427277,오아 주식회사,2026-09-18,2026-09-17 08:59:15,60,60,0,직매입,N,,,,40885,37168,3717,2453100,0,N
142627806,일반,거래처확인요청,29549561,뉴트리커먼 홍삼정 진액 면역증강 진세노사이드 20mg 30포 10g,8809822420124,오아 주식회사,2026-09-18,2026-09-17 08:59:15,12,12,0,직매입,N,,,,24635,22395,2240,295620,0,N
142627806,일반,거래처확인요청,58774364,삼대오백 리바이탈엑스 15포 20g 300g박스,8809822426485,오아 주식회사,2026-09-18,2026-09-17 08:59:15,4,4,0,직매입,N,,,,12935,11759,1176,51740,0,N
142627806,일반,거래처확인요청,68512634,삼대오백 크레아틴 모노 하이드레이트 정제 144g120정 1개,8809822428564,오아 주식회사,2026-09-18,2026-09-17 08:59:15,48,48,0,직매입,N,,,,10740,9764,976,515520,0,N
142627806,일반,거래처확인요청,34717523,삼대오백 에너지 통 흑마늘 선물세트 2통 500g,8809822422630,오아 주식회사,2026-09-18,2026-09-17 08:59:15,4,4,0,직매입,N,,,,25935,23577,2358,103740,0,N
142627798,일반,발주확정,79944232,보아르 스마트락 지문인식 스텐 316 텀블러 보온 보냉 방수 원터치 물병 500ml VHEP-006IV,8800367920919,오아 주식회사,2026-09-18,2026-09-17 08:59:15,2,2,0,직매입,N,,,,34431,31301,3130,68862,0,N
142627797,일반,거래처확인요청,41910663,삼대오백 마그네슘 리커버리 웜업크림 발열 마사지 핫크림 오리지널 2개 100ml,R205259570002,오아 주식회사,2026-09-18,2026-09-17 08:59:15,4,4,0,직매입,N,,,,25870,23518,2352,103480,0,N
142627797,일반,거래처확인요청,41910661,삼대오백 마그네슘 리커버리 웜업크림 발열 마사지 핫크림 오리지널 1개 100ml,R205259560001,오아 주식회사,2026-09-18,2026-09-17 08:59:15,48,48,0,직매입,N,,,,12935,11759,1176,620880,0,N
142627797,일반,거래처확인요청,37173787,보아르 허니즈 백색소음기 수유등 무선 무드등,8809822422944,오아 주식회사,2026-09-18,2026-09-17 08:59:15,16,16,0,직매입,N,,,,23500,21364,2136,376000,0,N
142627797,일반,거래처확인요청,66792779,삼대오백 마그네슘 리커버리 웜업 핫크림 프로 100ml 1개,8809822428243,오아 주식회사,2026-09-18,2026-09-17 08:59:15,24,24,0,직매입,N,,,,13740,12491,1249,329760,0,N
142627782,일반,거래처확인요청,14878740,보아르 워터스핀E1 무선 듀얼스핀 자동 물분사 물걸레 청소기,8809487309055,오아 주식회사,2026-09-18,2026-09-17 08:59:14,3,3,0,직매입,N,,,,85090,77355,7735,255270,0,N
142627780,일반,거래처확인요청,67268350,오아 플로비 LED 단 스탠드 테이블 램프 침대 침실 미니 버섯 무선 조명 탁상 무드등 피치오렌지,8809822428403,오아 주식회사,2026-09-18,2026-09-17 08:59:14,1,1,0,직매입,N,,,,29185,26532,2653,29185,0,N
142627780,일반,거래처확인요청,71030052,오아 데이클락 LED 벽시계 온습도 무소음 디지털 벽걸이 시계 거실 사무실 인테리어 데이클락 M01628 베이지,8809822428540,오아 주식회사,2026-09-18,2026-09-17 08:59:14,80,80,0,직매입,N,,,,50853,46230,4623,4068240,0,N
142627780,일반,거래처확인요청,64753996,오아 캘린더 LED 벽시계 디지털 무소음 인테리어 전자 거실 온습도 시계,8809822427093,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,135850,123500,12350,679250,0,N
142627774,일반,거래처확인요청,49170124,삼대오백 매시브 그립 헬스 리프팅 스트랩 손목보호대 오리지널 블랙 1세트 S,8809822424832,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,14885,13532,1353,74425,0,N
142627774,일반,거래처확인요청,62271779,매시브 루버 컴팩트 헬스 스트랩 리프팅 그립 손목보호대 블랙 블랙 1세트 2p free,8809822427154,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,6435,5850,585,32175,0,N
142627774,일반,거래처확인요청,59740794,"매시브 헬스 손목보호대 2p, 블랙 1세트 Free",8809822425846,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,6138,5580,558,30690,0,N
142627774,일반,거래처확인요청,78544865,MXSSIVE 서포트 니슬리브 헬스 무릎 보호대 크림 1세트 M,8800367920735,오아 주식회사,2026-09-18,2026-09-17 08:59:14,3,3,0,직매입,N,,,,29940,27218,2722,89820,0,N
142627774,일반,거래처확인요청,68330496,매시브 하이퍼 폴리 니랩 무릎 롱스트랩 헬스보호대 2개입블랙 1세트 Free,8809822428199,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,17940,16309,1631,89700,0,N
142627748,일반,거래처확인요청,13101217,오아 클린이소프트R 자동압력센서 롤링터치 음파 전동 칫솔 화이트,8809487308126,오아 주식회사,2026-09-18,2026-09-17 08:59:14,2,2,0,직매입,N,,,,29346,26678,2668,58692,0,N
142627748,일반,거래처확인요청,11671480,"오아 클린이 소프트 전용 리필 칫솔모, VO-ET034, 화이트 4ea",8809487307235,오아 주식회사,2026-09-18,2026-09-17 08:59:14,1680,1680,0,직매입,N,,,,5963,5421,542,10017840,0,N
142627748,일반,거래처확인요청,11671481,"오아 클린이 소프트 자동 압력센서 음파 전동칫솔, 화이트",8809487307242,오아 주식회사,2026-09-18,2026-09-17 08:59:14,18,18,0,직매입,N,,,,24656,22415,2241,443808,0,N
142627748,일반,거래처확인요청,13473750,오아 클린이워터F 대용량 1L 구강 세정 세척기,8809487308263,오아 주식회사,2026-09-18,2026-09-17 08:59:14,98,98,0,직매입,N,,,,33366,30333,3033,3269868,0,N
142627748,일반,거래처확인요청,12434130,오아 클린이소프트 전용 프리미엄 리필 칫솔모 블랙 4ea,8809487307815,오아 주식회사,2026-09-18,2026-09-17 08:59:14,480,480,0,직매입,N,,,,5963,5421,542,2862240,0,N
142627748,일반,거래처확인요청,12846219,오아 클린이워터D 휴대용 LCD 무선 구강세정기,8809487308201,오아 주식회사,2026-09-18,2026-09-17 08:59:14,60,60,0,직매입,N,,,,29346,26678,2668,1760760,0,N
142627748,일반,거래처확인요청,13101218,오아 클린이소프트R 자동압력센서 롤링터치 음파 전동 칫솔 블랙,8809487308133,오아 주식회사,2026-09-18,2026-09-17 08:59:14,5,5,0,직매입,N,,,,29346,26678,2668,146730,0,N
142627743,일반,거래처확인요청,13195957,오아 듀얼 손 안마기 무선 양손 온열 공기압 지압 마사지기 화이트,8809487308010,오아 주식회사,2026-09-18,2026-09-17 08:59:14,3,3,0,직매입,N,,,,64990,59082,5908,194970,0,N
142627743,일반,거래처확인요청,11229298,오아 눈편한세상 눈 안마기 무선 마사지 기계 온열 찜질기,8809487307204,오아 주식회사,2026-09-18,2026-09-17 08:59:14,52,52,0,직매입,N,,,,23316,21196,2120,1212432,0,N
142627731,일반,거래처확인요청,69040158,오아 퀵롤차저 65W GaN C타입 케이블 일체형 초고속 2포트 멀티 고속 휴대폰 충전기 BLACK 1개,8809822429493,오아 주식회사,2026-09-18,2026-09-17 08:59:14,12,12,0,직매입,N,,,,15276,13887,1389,183312,0,N
142627731,일반,거래처확인요청,27011098,오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH,8809822421411,오아 주식회사,2026-09-18,2026-09-17 08:59:14,130,130,0,직매입,N,,,,26666,24242,2424,3466580,0,N
142627731,일반,거래처확인요청,73461995,오아 클린이워터J2 휴대용 구강세정기 무선 물치실 포그밀크 OORL-020FM,8809822429516,오아 주식회사,2026-09-18,2026-09-17 08:59:14,205,205,0,직매입,N,,,,20033,18212,1821,4106765,0,N
142627731,일반,거래처확인요청,31743599,오아 미니 턴테이블 무선 블루투스 스피커 화이트 OSD-002WH,8809822422111,오아 주식회사,2026-09-18,2026-09-17 08:59:14,54,54,0,직매입,N,,,,20033,18212,1821,1081782,0,N
