"날짜","상품 카테고리","하위 카테고리","세부 카테고리","브랜드","센터","SKU ID","SKU 명","바코드","발주가능상태","발주가능상태_세부","입고수량","출고수량","현재재고수량","매입원가","발주대비 납품율","확정대비 납품율","회송율","회송사유","품절여부","세부카테고리 품절율"
"20260825","CE","AV","브라켓/스탠드","보아르","VF107","36606823","보아르 TV스탠드 와이드 이동식 이젤형 거치대 VET-005WH","8809822422821","발주가능","정상","0","0","3","77355","0","0","0","","NO","0.385"
"20260825","CE","Beauty Appliance","각질관리기기","오아","FC","59332927","오아 아쿠아 필링기 각질 제거기 OFLL-001WH 화이트 OFLL-001WH","8809822426409","발주가능","정상","0","0","1","20039","1","1","0","","NO","0.745"
"20260825","CE","Beauty Appliance","각질관리기기","오아","VF107","59332927","오아 아쿠아 필링기 각질 제거기 OFLL-001WH 화이트 OFLL-001WH","8809822426409","발주가능","정상","23","1","46","20039","1","1","0","","NO","0.745"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","12263163","오아 데일리 고데기 판 볼륨 앞머리 프리볼트 매직기","8809487307372","발주가능","정상","20","7","59","30333","0.625","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","12263163","오아 데일리 고데기 판 볼륨 앞머리 프리볼트 매직기","8809487307372","발주가능","정상","0","0","0","30333","0.625","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","13959023","오아 티타늄 웨이브 펌 프리볼트 물결 고데기","8809487307877","발주가능","정상","0","0","1","24242","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","13959023","오아 티타늄 웨이브 펌 프리볼트 물결 고데기","8809487307877","발주가능","정상","0","8","261","24242","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","15826960","오아 뷰티 빗 고데기 스트레이트 매직기","8809487309437","발주가능","정상","0","0","0","29115","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","15826960","오아 뷰티 빗 고데기 스트레이트 매직기","8809487309437","발주가능","정상","11","3","29","29115","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","27011098","오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH","8809822421411","발주가능","정상","53","10","173","24242","0.631","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","27011098","오아 볼륨 컬링 티타늄 이지봉고데기 화이트 OHA-012WH","8809822421411","발주가능","정상","0","1","4","24242","0.631","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","37244806","오아 볼륨 컬링 티타늄 이지 봉고데기 핑크 OHA-012PK","8809822423118","발주가능","정상","0","0","0","24242","0.875","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","37244806","오아 볼륨 컬링 티타늄 이지 봉고데기 핑크 OHA-012PK","8809822423118","발주가능","정상","21","3","41","24242","0.875","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","38158208","오아 더벨벳 무선 고데기 미니 휴대용 뿌리볼륨 헤어 매직기","8809822422807","발주가능","정상","0","0","6","30333","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","38312169","오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기","8809822422906","발주가능","정상","0","2","2","21196","0.9492","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","38312169","오아 뿌리 볼륨 고데기 미니 앞머리 휴대용 뽕 매직기","8809822422906","발주가능","정상","355","13","529","21196","0.9492","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","38415503","오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE","8809822423415","발주가능","정상","0","1","36","21196","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","38415503","오아 베이직 판 고데기 5단계 온도조절 헤어 매직기 OHA-023BE","8809822423415","발주가능","정상","0","1","1","21196","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","38417806","오아 오토 자동 롤러 웨이브 펌 프리볼트 고데기","8809822423149","발주가능","정상","0","0","3","33378","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","38417806","오아 오토 자동 롤러 웨이브 펌 프리볼트 고데기","8809822423149","발주가능","정상","12","3","40","33378","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","50326931","오아 오토 고데기 자동 회전 봉 고대기 40mm 퍼플 OHA-034PU","8809822425044","발주가능","정상","177","11","336","32769","0.6629","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","50326931","오아 오토 고데기 자동 회전 봉 고대기 40mm 퍼플 OHA-034PU","8809822425044","발주가능","정상","0","0","3","32769","0.6629","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","51533853","오아 오토셋 웨이브 뿌리 볼륨 봉고데기 화이트 OHA-029BL","8809822424726","발주가능","정상","0","0","12","36424","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","51533853","오아 오토셋 웨이브 뿌리 볼륨 봉고데기 화이트 OHA-029BL","8809822424726","발주가능","정상","0","0","2","36424","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","56651667","오아 볼륨업 무선 빗 고데기 휴대용 미니 헤어 뿌리 고데기 화이트 OSTR-001WH","8809822425860","발주가능","정상","29","8","30","30333","0.7073","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","56651667","오아 볼륨업 무선 빗 고데기 휴대용 미니 헤어 뿌리 고데기 화이트 OSTR-001WH","8809822425860","발주가능","정상","0","0","23","30333","0.7073","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","60085614","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000  베이지 OSTR-005BE","8809822426737","발주가능","정상","54","4","56","24303","0.6","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","60085614","오아 무선 뿌리 볼륨 휴대용 미니 헤어 고데기 5000  베이지 OSTR-005BE","8809822426737","발주가능","정상","0","0","14","24303","0.6","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","60542212","오아 무선S 뿌리 볼륨 미니 휴대용 헤어 고데기 화이트 OSTR-004WH","8809822426867","발주가능","정상","3","4","3","18151","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","60542212","오아 무선S 뿌리 볼륨 미니 휴대용 헤어 고데기 화이트 OSTR-004WH","8809822426867","발주가능","정상","0","0","3","18151","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","63573761","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE","8809822427444","발주가능","정상","9","0","30","27287","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","63573761","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 베이지 OHA-031BE","8809822427444","발주가능","정상","0","0","0","27287","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64212381","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm 블루 OSTR-003BL","8809822427574","발주가능","정상","0","0","2","33439","0.5263","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212381","오아 오토 헤어 웨이브 자동 롤러 볼륨 고데기 36mm 블루 OSTR-003BL","8809822427574","발주가능","정상","20","3","35","33439","0.5263","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212543","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 베이지 OHA-011BE","8809822427475","발주가능","정상","0","6","23","24242","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64212543","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 베이지 OHA-011BE","8809822427475","발주가능","정상","0","0","2","24242","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212544","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 블루 OHA-011BL","8809822427482","발주가능","정상","6","2","30","24242","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64212544","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 블루 OHA-011BL","8809822427482","발주가능","정상","0","0","1","24242","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64212552","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 퍼플 OHA-011PU","8809822427499","발주가능","정상","5","4","8","24242","0.7143","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64212552","오아 무선 미니 휴대용 뿌리 볼륨 앞머리 고데기 퍼플 OHA-011PU","8809822427499","발주가능","정상","0","0","2","24242","0.7143","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64330763","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 퍼플 OHA-031PU","8809822427468","발주가능","정상","8","4","15","27287","0.7273","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64330763","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 퍼플 OHA-031PU","8809822427468","발주가능","정상","0","0","0","27287","0.7273","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64330764","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 블루 OHA-031BL","8809822427451","발주가능","정상","0","0","3","27287","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64330764","오아 이지 물결 웨이브 볼륨 프리볼트 고데기 블루 OHA-031BL","8809822427451","발주가능","정상","6","1","12","27287","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64778161","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 블루 OSTR-002BL1","8809822429530","발주가능","정상","40","6","65","18212","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64778161","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 블루 OSTR-002BL1","8809822429530","발주가능","정상","0","0","1","18212","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64778162","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 베이지 OSTR-002BE1","8809822429523","발주가능","정상","25","6","135","18212","0.6757","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","64778162","오아 베이직 휴대용 미니 헤어 뿌리 볼륨 빗고데기 베이지 OSTR-002BE1","8809822429523","발주가능","정상","0","0","0","18212","0.6757","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","64808932","오아 심플리 고데기 OSTR-006IV 아이보리","8809822427680","발주가능","정상","36","10","67","16994","0.6207","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778787","오아 미니핏 휴대용 고데기  베이지 OSTR-008BE","8809822428113","발주가능","정상","10","2","31","15775","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","66778787","오아 미니핏 휴대용 고데기  베이지 OSTR-008BE","8809822428113","발주가능","정상","0","0","2","15775","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","66778788","오아 미니핏 휴대용 고데기 블루 OSTR-008BL","8809822428120","발주가능","정상","0","0","1","15775","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778788","오아 미니핏 휴대용 고데기 블루 OSTR-008BL","8809822428120","발주가능","정상","0","3","21","15775","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","66778789","오아 미니핏 휴대용 고데기 핑크 OSTR-008PK","8809822428106","발주가능","정상","0","0","0","15775","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","66778789","오아 미니핏 휴대용 고데기 핑크 OSTR-008PK","8809822428106","발주가능","정상","2","0","10","15775","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","67438487","오아 베이직 판고데기 매직기 세라믹 앞머리 헤어 웨이브 블루 OHA-023BL","8809822427505","발주가능","정상","0","0","70","21196","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","67438488","오아 베이직 판고데기 매직기 세라믹 앞머리 헤어 웨이브 퍼플 OHA-023PU","8809822427512","발주가능","정상","0","0","63","21196","0","0","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","68938743","오아 프리온 무선 미니 배터리 분리 기내반입 세라믹 고데기 핑크 OSTR-013PK","8809822428519","발주가능","정상","0","0","8","30394","0.6875","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","68938743","오아 프리온 무선 미니 배터리 분리 기내반입 세라믹 고데기 핑크 OSTR-013PK","8809822428519","발주가능","정상","110","14","397","30394","0.6875","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","70205079","오아 데이지 오토 헤어 웨이브 자동 롤러 볼륨 고데기 32mm 아이보리 OSTR-007IV","8809822427598","발주가능","정상","0","0","1","30394","0.6667","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","70205079","오아 데이지 오토 헤어 웨이브 자동 롤러 볼륨 고데기 32mm 아이보리 OSTR-007IV","8809822427598","발주가능","정상","2","1","19","30394","0.6667","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","73226632","오아 오마컬 봉고데기 36mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-010PK","8809822429349","발주가능","정상","0","0","2","27348","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","73226632","오아 오마컬 봉고데기 36mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-010PK","8809822429349","발주가능","정상","16","3","34","27348","1","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","VF107","73226633","오아 오마컬 봉고데기 40mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-011PK","8809822429356","발주가능","정상","57","4","63","27348","0.7917","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","고데기/매직기","오아","FC","73226633","오아 오마컬 봉고데기 40mm 웨이브 고데기 아이롱 헤어 볼륨 프리볼트 고대기 핑크 OSTR-011PK","8809822429356","발주가능","정상","0","0","0","27348","0.7917","1","0","","NO","0.674"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","FC","12202838","오아 쁘띠 컬링 무선 실리콘 속눈썹 파마 펌 온열 고데기","8809487307563","발주불가","규격 외","0","0","0","19385","0","0","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","FC","31886592","오아 쁘띠컬링 속눈썹 고데기 V2 화이트 OJW-002WH","8809822422210","발주가능","정상","0","0","0","21196","0","0","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","31886592","오아 쁘띠컬링 속눈썹 고데기 V2 화이트 OJW-002WH","8809822422210","발주가능","정상","0","3","19","21196","0","0","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","FC","56183402","오아 듀얼 히팅 뷰러 속눈썹 고데기 화이트 OHEC-001WH","8809822425877","발주가능","정상","0","0","23","16994","0.5378","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","56183402","오아 듀얼 히팅 뷰러 속눈썹 고데기 화이트 OHEC-001WH","8809822425877","발주가능","정상","128","19","280","16994","0.5378","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","FC","65081124","오아 듀얼 히팅 뷰러 휴대용 고데기 OHEC-001PK 핑크","8809822427611","발주가능","정상","0","0","16","16994","0.6111","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","65081124","오아 듀얼 히팅 뷰러 휴대용 고데기 OHEC-001PK 핑크","8809822427611","발주가능","정상","11","4","105","16994","0.6111","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","68677002","오아 제로터치 바디 트리머 제모 전기 눈썹정리기 OERZ-002WH 화이트","8809822428496","발주가능","정상","4","1","28","18212","0.8","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","FC","68677002","오아 제로터치 바디 트리머 제모 전기 눈썹정리기 OERZ-002WH 화이트","8809822428496","발주가능","정상","0","0","1","18212","0.8","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","76374400","오아 올리미 속눈썹 고데기 온열 히팅 뷰러 핑크 OHEC-002PK","8800367920377","발주가능","정상","0","0","10","14992","0","0","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","76374401","오아 올리미 속눈썹 고데기 온열 히팅 뷰러 화이트 OHEC-002WH","8800367920360","발주가능","정상","0","0","10","14992","0","0","0","","NO","0.707"
"20260825","CE","Beauty Appliance","눈썹관리기기","오아","VF107","76375598","오아 컬리미 속눈썹 고데기 온열 히팅 뷰러 핑크 OHEC-003PK","8800367920391","발주가능","정상","10","0","12","14992","1","1","0","","NO","0.707"
"20260825","CE","Beauty Appliance","전기면도기","오아","VF107","53776254","오아 멀티쉐이버 전기 전동 휴대용 면도기  블랙 OERZ-001BK","8809822425464","발주가능","정상","2","0","4","19978","1","1","0","","NO","0.793"
"20260825","CE","Beauty Appliance","코털정리기기","오아","VF107","26491140","오아 코털제거기 USB충전식 3In1 눈썹 구레나룻 정리기 OSK-005BK 블랙","8809822421251","발주가능","정상","0","0","9","12060","0","0","0","","NO","0.783"
"20260825","CE","Beauty Appliance","피부관리기기","오아","VF107","11156528","오아 쁘띠케어 2in1 온열 진동 갈바닉 클렌저,OA-BU024","8809487307006","발주가능","정상","0","0","10","27287","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","FC","11156528","오아 쁘띠케어 2in1 온열 진동 갈바닉 클렌저,OA-BU024","8809487307006","발주가능","정상","0","0","2","27287","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","VF107","11670520","오아 히팅마스크 피부 관리기 마사지기 얼굴 마스크 시트 팩 뷰티디바이스 피부미용기기 피부홈케어","8809487307266","발주가능","정상","0","0","3","21196","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","VF107","12496637","오아 퓨어라인 실리콘 진동 클렌저 얼굴 전동 마사지기 피부 홈케어 클렌징 기계","8809487307792","발주가능","정상","0","1","6","24242","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","FC","12496637","오아 퓨어라인 실리콘 진동 클렌저 얼굴 전동 마사지기 피부 홈케어 클렌징 기계","8809487307792","발주가능","정상","0","0","3","24242","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","VF107","58040260","오아 냉온 진동 실리콘 클렌저 베이지 OCLS-001","8809822426201","발주가능","정상","4","1","5","24242","1","1","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","FC","58040260","오아 냉온 진동 실리콘 클렌저 베이지 OCLS-001","8809822426201","발주가능","정상","0","0","2","24242","1","1","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","VF107","59944694","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기 화이트 OGVN-001WH","8809822426393","발주가능","정상","0","0","63","26130","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","피부관리기기","오아","FC","59944694","오아 쿨더마 갈바닉 EMS 홈케어 얼굴 피부 마사지기 화이트 OGVN-001WH","8809822426393","발주가능","정상","0","0","4","26130","0","0","0","","NO","0.767"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","35401181","오아 슈퍼윈디 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 드라이어 그레이 OHA-016GR","8809822422388","발주가능","정상","0","1","2","78573","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","38157908","오아 슈퍼플로우 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 수이온 드라이어","8809822422869","발주가능","정상","0","2","3","78573","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","38157908","오아 슈퍼플로우 여행용 헤어 드라이기 BLDC 저소음 휴대용 미니 수이온 드라이어","8809822422869","발주가능","정상","0","0","4","78573","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","47936724","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK","8809822425136","발주가능","정상","0","18","406","39469","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","47936724","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 핑크 OHA-032PK","8809822425136","발주가능","정상","0","0","6","39469","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","52162444","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 베이지 OHA-032BE 1600W","8809822425549","발주가능","정상","0","19","569","39469","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","52162444","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 베이지 OHA-032BE 1600W","8809822425549","발주가능","정상","0","2","6","39469","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","55462718","오아 슬림에어 BLDC 헤어 고속 미니 드라이어 블랙 ODRY-002BK","8809822425785","발주가능","정상","0","2","9","35815","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","55462718","오아 슬림에어 BLDC 헤어 고속 미니 드라이어 블랙 ODRY-002BK","8809822425785","발주가능","정상","0","0","0","35815","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","61199642","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 화이트 ODRY-005WH 1600W","8809822426874","발주가능","정상","0","0","1","53600","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","61199642","오아 에어리스마트 BLDC 항공모터 고속 초경량 헤어 드라이기 화이트 ODRY-005WH 1600W","8809822426874","발주가능","정상","0","0","22","53600","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","61929493","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 아이보리 ODRY-004IV 1400W","8809822426829","발주가능","정상","0","1","52","77964","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","61929493","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 아이보리 ODRY-004IV 1400W","8809822426829","발주가능","정상","0","0","1","77964","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","61929494","오아 에어셋2 4in1 멀티 헤어 스타일러 드라이기 블루 ODRY-004BL 1400W","8809822426812","발주불가","단종","0","1","0","77964","0","0","0","","YES","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","66357977","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 베이지 ODRY-007BE","8809822427970","발주가능","정상","0","0","2","30394","0.3855","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","66357977","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 베이지 ODRY-007BE","8809822427970","발주가능","정상","138","42","321","30394","0.3855","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","68253037","오아 BLDC 헤어 드라이기 미니 블루 ODRY-008BL 1100W + 파우치","8809822428502","발주가능","정상","75","9","190","27348","0.463","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","68253037","오아 BLDC 헤어 드라이기 미니 블루 ODRY-008BL 1100W + 파우치","8809822428502","발주가능","정상","0","0","3","27348","0.463","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","69039437","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 핑크 ODRY-007PK","8809822428823","발주가능","정상","0","0","2","30394","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","69039437","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 핑크 ODRY-007PK","8809822428823","발주가능","정상","0","16","138","30394","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","69039778","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 그레이 ODRY-007GR","8809822428816","발주가능","정상","0","0","0","30394","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","69039778","오아 소닉플로우 BLDC 항공모터 고속 초경량 헤어 드라이기 1800W 그레이 ODRY-007GR","8809822428816","발주가능","정상","0","13","172","30394","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","FC","75741354","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W 화이트 OHA-032WH","8800367920285","발주가능","정상","0","1","3","39469","0.7253","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","75741354","오아 에어리소닉 BLDC 항공모터 고속 초경량 헤어 드라이기 1600W 화이트 OHA-032WH","8800367920285","발주가능","정상","198","31","375","39469","0.7253","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","76241042","오아 씬플로우 BLDC 고속 헤어 드라이기 1000W 메탈그레이 ODRY-010MG","8800367920353","발주가능","정상","2","1","13","49555","1","1","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","77463489","오아 에어스트레이트 2in1 헤어스타일러 항공모터 드라이기 음이온 고데기 핑크 ODRY-012PK","8800367920544","발주가능","정상","0","0","13","93464","0","0","0","","NO","0.744"
"20260825","CE","Beauty Appliance","헤어드라이어","오아","VF107","77463490","오아 에어스트레이트 2in1 헤어스타일러 항공모터 드라이기 음이온 고데기 베이지 ODRY-012BE","8800367920537","발주가능","정상","0","0","19","93464","0","0","0","","NO","0.744"
"20260825","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","VF107","73952843","오아 워터쉴드 크로스 다용도 수납 에어쿠션 휴대폰 방수팩 투명 1개","8800367920193","발주가능","정상","0","1","29","9284","0","0","0","","NO","0.411"
"20260825","CE","Cell Phone & Acc.","방수팩/방수케이스","오아","FC","73952843","오아 워터쉴드 크로스 다용도 수납 에어쿠션 휴대폰 방수팩 투명 1개","8800367920193","발주가능","정상","0","0","1","9284","0","0","0","","NO","0.411"
